"feat1","feat2","feat3","feat4","feat5"
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.318144083023,-0.977732896805,0.924005687237,0.808663249016,0.277982801199
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
-0.922190248966,0.781185507774,0.331249028444,-0.965029835701,0.870993852615
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
0.566075086594,-0.608131945133,-0.881890118122,0.0945134833455,0.965518712997
-0.0787390321493,-0.853323459625,0.551965892315,-0.931028664112,0.976923286915
-0.0787390321493,-0.853323459625,0.551965892315,-0.931028664112,0.976923286915
