"","ABCG2.cn","ABHD5.cn","ADAM29.cn","ADH1A.cn","ADH1B.cn","ADH4.cn","ADH7.cn","AEN.cn","AGXT2L1.cn","ALPK1.cn","ALPL.cn","ALYREF.cn","ANAPC10.cn","ANK2.cn","ANO9.cn","ANP32C.cn","ANXA2P1.cn","ARFGAP1.cn","ARHGAP24.cn","ARHGEF38-IT1.cn","ARPC4-TTLL3.cn","AS3MT.cn","ASB17.cn","ASB5.cn","ASIC5.cn","ATF6B.cn","ATG4A.cn","ATOH1.cn","ATP2B2.cn","BAG6.cn","BEND4.cn","BIRC5.cn","BLOC1S2.cn","BMP3.cn","BMPR1B.cn","BORA.cn","BRP44.cn","BSN.cn","C14orf101.cn","C15orf23.cn","C17orf53.cn","C17orf89.cn","C1orf151-NBL1.cn","C1orf187.cn","C1orf64.cn","C1QA.cn","C1QB.cn","C20orf112.cn","C3orf20.cn","C3orf24.cn","C4orf17.cn","C4orf22.cn","C4orf32.cn","C4orf36.cn","C4orf37.cn","C4orf45.cn","C4orf51.cn","CAHM.cn","CALCA.cn","CARD14.cn","CASQ2.cn","CATSPER4.cn","CAV3.cn","CBFA2T2.cn","CBX1.cn","CCDC158.cn","CCDC56.cn","CCDC57.cn","CCNB2.cn","CCNG2.cn","CCRN4L.cn","CD164L2.cn","CD52.cn","CD99L2.cn","CDH20.cn","CDH7.cn","CDKN1A.cn","CDX2.cn","CELA2A.cn","CELA2B.cn","CELA3A.cn","CELA3B.cn","CENPM.cn","CEP170P1.cn","CETN4P.cn","CHCHD4.cn","CHD5.cn","CHL1.cn","CHRNA9.cn","CIDEC.cn","CLCNKA.cn","CLMN.cn","CNR2.cn","CNTN4-AS2.cn","COL25A1.cn","COQ2.cn","CPNE9.cn","CTRC.cn","CUTC.cn","CXCL13.cn","CXCL5.cn","CXCL9.cn","CYP2D7P1.cn","DCAF4L1.cn","DCHS2.cn","DIDO1.cn","DKK2.cn","DMP1.cn","DSCR6.cn","DSPP.cn","DTNBP1.cn","EDN1.cn","EFHB.cn","EGOT.cn","EIF5A.cn","ELMO2.cn","EMC3.cn","EMCN.cn","EMCN-IT3.cn","ENGASE.cn","ENPEP.cn","ENY2.cn","EPHA8.cn","EPHB3.cn","EPM2AIP1.cn","EXOSC9.cn","FAM117A.cn","FAM13A-AS1.cn","FAM218A.cn","FAM41C.cn","FAM43B.cn","FAM64A.cn","FCN3.cn","FGA.cn","FGB.cn","FGD5-AS1.cn","FGF2.cn","FGF5.cn","FGG.cn","FGR.cn","FHAD1.cn","FLJ13197.cn","FLNC.cn","FOXD3.cn","FREM3.cn","FSTL5.cn","GAL3ST4.cn","GALNT1.cn","GHRL.cn","GHRLOS.cn","GHRLOS2.cn","GIMD1.cn","GK2.cn","GK3P.cn","GLRA3.cn","GLRB.cn","GMEB2.cn","GPM6A.cn","GRAP.cn","GRAPL.cn","GRIA2.cn","GRID2.cn","GRIP2.cn","GUCY1B3.cn","GUSBP5.cn","GYPA.cn","GYPE.cn","H2AFZ.cn","HAND2.cn","HCAR2.cn","HDAC10.cn","HES3.cn","HHIP.cn","HHIP-AS1.cn","HNRNPCL1.cn","HPGDS.cn","HSD17B13.cn","HSP90AB3P.cn","HSPA1A.cn","HSPB7.cn","HTR6.cn","IBSP.cn","IGSF21.cn","IKBKB.cn","IL2.cn","IL21.cn","IL5RA.cn","INSL5.cn","IRF2BP2.cn","KAT2A.cn","KAT7.cn","KCNAB2.cn","KCTD8.cn","KIAA0101.cn","KIF17.cn","KLB.cn","KLHDC7A.cn","L1TD1.cn","L3MBTL1.cn","LDLRAD2.cn","LEF1-AS1.cn","LEPR.cn","LHFPL4.cn","LHX8.cn","LIN28A.cn","LINC00312.cn","LINC00338.cn","LINC00466.cn","LINC00575.cn","LINC00620.cn","LIPN.cn","LOC100130417.cn","LOC100131089.cn","LOC100132526.cn","LOC100287225.cn","LOC100505545.cn","LOC100505702.cn","LOC100505875.cn","LOC100506013.cn","LOC100506035.cn","LOC100506085.cn","LOC100506122.cn","LOC100506314.cn","LOC100506801.cn","LOC100506963.cn","LOC100507053.cn","LOC152024.cn","LOC254099.cn","LOC256880.cn","LOC284632.cn","LOC285326.cn","LOC285501.cn","LOC339505.cn","LOC339862.cn","LOC340017.cn","LOC344967.cn","LOC401127.cn","LOC440970.cn","LOC644248.cn","LOC644961.cn","LOC644990.cn","LOC729059.cn","LOC80054.cn","LPIN3.cn","LRAT.cn","LRIT3.cn","LRRC7.cn","LUC7L3.cn","MAB21L2.cn","MAB21L3.cn","MAN1C1.cn","MARCH1.cn","MDS2.cn","MED30.cn","MFAP1.cn","MGC27382.cn","MGMT.cn","MIR101-1.cn","MIR1243.cn","MIR186.cn","MIR1973.cn","MIR200A.cn","MIR200B.cn","MIR302A.cn","MIR302B.cn","MIR302C.cn","MIR302D.cn","MIR3115.cn","MIR3117.cn","MIR3140.cn","MIR367.cn","MIR3671.cn","MIR3684.cn","MIR3688-1.cn","MIR3688-2.cn","MIR378F.cn","MIR3917.cn","MIR3938.cn","MIR4252.cn","MIR4253.cn","MIR4276.cn","MIR429.cn","MIR4417.cn","MIR4450.cn","MIR4451.cn","MIR4453.cn","MIR4632.cn","MIR4684.cn","MIR4689.cn","MIR4695.cn","MIR4790.cn","MIR4791.cn","MIR4792.cn","MIR4793.cn","MIR4799.cn","MIR4802.cn","MIR548AC.cn","MIR5684.cn","MIR5705.cn","MIR575.cn","MIR577.cn","MIR578.cn","MIR711.cn","MIR885.cn","MLLT6.cn","MMRN1.cn","MSH4.cn","MYL3.cn","MYO15A.cn","MYOZ2.cn","NAA11.cn","NBLA00301.cn","NBR2.cn","NCAPH2.cn","NCOA5.cn","NDST3.cn","NDST4.cn","NEUROG2.cn","NEXN.cn","NHLH2.cn","NKIRAS1.cn","NKX6-1.cn","NPPA.cn","NPPA-AS1.cn","NPPB.cn","NPY2R.cn","NPY5R.cn","NRADDP.cn","NUSAP1.cn","OIP5.cn","ORC3.cn","OXTR.cn","PABPC1L.cn","PADI4.cn","PADI6.cn","PAX7.cn","PCNAP1.cn","PDE6B.cn","PDHA2.cn","PGS1.cn","PHOX2B.cn","PLA2G2C.cn","PLA2G2D.cn","PLA2G2E.cn","PLA2G2F.cn","PLA2G5.cn","PLAGL1.cn","POU4F2.cn","PP2D1.cn","PPA2.cn","PRAMEF11.cn","PRAMEF2.cn","PREX1.cn","PRKG2.cn","PRRT3-AS1.cn","PRSS42.cn","PRSS48.cn","PTCHD2.cn","PTGER3.cn","PTH1R.cn","PTK2.cn","QRFPR.cn","R3HCC1.cn","RARB.cn","RBM46.cn","RCAN3AS.cn","RDBP.cn","RHCE.cn","RHOH.cn","RNF175.cn","RNF216.cn","RNU11.cn","ROBO1.cn","RPL34-AS1.cn","RRH.cn","RTN4IP1.cn","SAMD11.cn","SCARNA1.cn","SCO1.cn","SCRG1.cn","SEC24B-AS1.cn","SEPT11.cn","SFN.cn","SFRP2.cn","SGMS2.cn","SGOL1-AS1.cn","SHISA3.cn","SIRT5.cn","SLC10A6.cn","SLC25A27.cn","SLC25A34.cn","SLC30A2.cn","SLC35C2.cn","SLC6A1.cn","SLC6A1-AS1.cn","SLC6A11.cn","SLC9B1.cn","SMPD1.cn","SNCA.cn","SNORD45A.cn","SNORD45B.cn","SNORD45C.cn","SNORD73A.cn","SORCS2.cn","SPATA21.cn","SPATA4.cn","SPC24.cn","SPOCK3.cn","SPRR1A.cn","SRGAP3.cn","SRRD.cn","SYNPO2.cn","TACR3.cn","TAF4.cn","TARBP1.cn","TAS1R1.cn","TCTEX1D1.cn","THAP9.cn","THAP9-AS1.cn","THEMIS2.cn","TIMM22.cn","TK1.cn","TKTL2.cn","TLL1.cn","TM9SF4.cn","TMA16.cn","TMEM116.cn","TMEM156.cn","TMEM63A.cn","TMEM82.cn","TMEM88B.cn","TMEM89.cn","TNFRSF4.cn","TRIM60.cn","TRIM61.cn","TRIM63.cn","TRMT10A.cn","TRPC4AP.cn","TSHB.cn","TSPAN33.cn","TTC29.cn","TTLL10.cn","TUBG1.cn","TXN2.cn","UBL7.cn","UGDH-AS1.cn","UNC5C.cn","UTS2.cn","VEGFC.cn","VENTXP7.cn","VWA5B1.cn","WDFY3-AS2.cn","WDR17.cn","WDR27.cn","WDR78.cn","YIPF7.cn","ZBTB47.cn","ZFP3.cn","ZGPAT.cn","ZNF238.cn","ZNF250.cn","ZNF34.cn","ZNF385D.cn","ZNF498.cn","ZNF517.cn","ZNF683.cn","ZNF76.cn","ZNF783.cn","ZRANB2-AS1.cn","ZRANB2-AS2.cn","ZSWIM4.cn","ABHD5.rna","AEN.rna","ALPK1.rna","ALPL.rna","ALYREF.rna","ANK2.rna","ANO9.rna","ARAP1.rna","ARFGAP1.rna","ARHGAP24.rna","AS3MT.rna","ATF6B.rna","ATG4A.rna","ATP5B.rna","ATP5G1.rna","BAG6.rna","BIRC5.rna","BLOC1S2.rna","BMPR1B.rna","BORA.rna","BRP44.rna","C10orf26.rna","C14orf101.rna","C15orf23.rna","C17orf53.rna","C17orf89.rna","C20orf112.rna","C4orf32.rna","CAHM.rna","CALCA.rna","CARD14.rna","CBFA2T2.rna","CBX1.rna","CCDC56.rna","CCDC57.rna","CCNB2.rna","CCNG2.rna","CCRN4L.rna","CD99L2.rna","CDKN1A.rna","CDT1.rna","CDX2.rna","CENPM.rna","CHCHD4.rna","CHERP.rna","CHL1.rna","CLCN7.rna","CLMN.rna","COQ2.rna","CUTC.rna","CXCL5.rna","CYP2D7P1.rna","DCPS.rna","DIDO1.rna","DSCR6.rna","DTNBP1.rna","EDN1.rna","EHD3.rna","EIF5A.rna","ELMO2.rna","ENGASE.rna","ENY2.rna","EPHB3.rna","EPM2AIP1.rna","EXOSC9.rna","FAM113B.rna","FAM117A.rna","FAM36A.rna","FAM64A.rna","FBN2.rna","FGF2.rna","FGG.rna","FLNC.rna","FOXD3.rna","GAL3ST4.rna","GALNT1.rna","GINS2.rna","GLRB.rna","GMEB2.rna","GUCY1B3.rna","H2AFZ.rna","HCAR2.rna","HDAC10.rna","HIRIP3.rna","HSPA1A.rna","IKBKB.rna","IRF2BP2.rna","ITGB1BP1.rna","KAT2A.rna","KAT7.rna","KCNAB2.rna","KIAA0101.rna","KIF17.rna","L3MBTL1.rna","LINC00338.rna","LOC100131089.rna","LOC100506314.rna","LOC80054.rna","LPIN3.rna","LRAT.rna","LUC7L3.rna","MALL.rna","MAN1C1.rna","MED30.rna","MFAP1.rna","MGMT.rna","MLLT6.rna","MLST8.rna","MTHFSD.rna","MTL5.rna","NBR2.rna","NCAPH2.rna","NCKAP5.rna","NCOA5.rna","NKX6-1.rna","NUSAP1.rna","OIP5.rna","ORC3.rna","OXTR.rna","PABPC1L.rna","PAIP2.rna","PDE6B.rna","PGPEP1.rna","PGS1.rna","PLAGL1.rna","PPA2.rna","PREX1.rna","PTK2.rna","R3HCC1.rna","R3HDM2.rna","RAB38.rna","RARB.rna","RDBP.rna","RHOH.rna","RMI2.rna","RNF175.rna","RNF216.rna","RNU11.rna","ROBO1.rna","RPRML.rna","RTN4IP1.rna","SCO1.rna","SCRG1.rna","SEPT11.rna","SGMS2.rna","SIRT5.rna","SLC25A27.rna","SLC35C2.rna","SMPD1.rna","SNCA.rna","SORCS2.rna","SPC24.rna","SPRR1A.rna","SRRD.rna","STK36.rna","TAF4.rna","TARBP1.rna","TIMM22.rna","TK1.rna","TM9SF4.rna","TMEM116.rna","TMEM63A.rna","TRIM63.rna","TRPC4AP.rna","TSPAN33.rna","TUBG1.rna","TXN2.rna","UBL7.rna","VEGFC.rna","WDR27.rna","ZBTB47.rna","ZC3H18.rna","ZFP3.rna","ZGPAT.rna","ZNF238.rna","ZNF250.rna","ZNF253.rna","ZNF34.rna","ZNF498.rna","ZNF517.rna","ZNF76.rna","ZNF783.rna","ZSWIM4.rna","DIDO1.mut","HSPA1A.mut","IRF2BP2.mut"
"45",1.91,1.95,2.03,1.97,1.97,1.97,1.97,2.04,1.95,1.95,2,2.01,1.93,1.95,2.03,1.97,1.97,2.07,1.92,1.95,2,2.03,2.03,2.03,1.97,1.92,2.04,1.97,1.99,1.92,2,2.01,2.03,1.93,1.97,2.01,1.96,1.99,1.95,1.92,1.99,2.01,2,2.06,2.01,2,2,2,1.95,2,1.97,1.93,1.95,1.92,1.97,1.97,1.93,2.04,1.96,2.01,1.97,2,2.06,2,1.95,1.91,1.99,2.01,1.93,1.91,1.96,2,2,2.17,1.93,1.93,1.95,1.93,2.01,2.01,2,2,1.95,1.95,1.99,1.95,2.06,2.01,2.03,2,2.01,2.07,2,2.01,1.95,1.93,2,2.01,1.95,1.91,1.95,1.91,1.95,2,1.97,2.07,1.95,1.91,1.97,1.91,1.91,1.91,1.95,2.01,2.03,2,2,1.97,1.97,2.01,1.95,1.97,2,1.95,1.97,1.95,1.95,1.91,1.97,2.1,2,2.03,2,1.97,1.97,1.95,1.99,1.93,1.97,2,2.01,2.03,1.97,1.99,1.93,2.04,2.03,1.99,1.99,1.99,1.99,1.95,1.93,1.97,2.03,1.97,2.07,2.03,1.17,1.17,1.97,1.97,1.95,1.97,1.93,1.93,1.93,1.97,2.03,2,2.19,2.06,1.93,1.93,2.06,1.97,1.91,1.91,1.92,2.01,2,1.91,2,2.01,1.99,1.99,2.01,1.96,1.99,1.99,1.95,2.06,2,1.93,2,2.03,2,1.99,2,2,1.95,1.96,2,2,2,2.06,2.01,1.99,1.93,1.95,1.92,2.1,1.92,1.95,1.99,1.93,1.93,1.93,1.97,1.93,1.97,1.97,1.93,2,2,1.97,2.01,2.1,1.97,2,2.04,2.03,2,1.95,1.97,2.03,2.03,1.74,1.91,2,2.01,2,2.13,2,1.97,1.95,1.96,1.95,1.93,1.97,2,1.97,2,2,1.92,2.03,2.16,1.96,1.95,1.96,1.95,2.1,2.1,1.95,1.95,1.95,1.95,2,1.96,1.97,1.95,1.96,1.97,1.97,1.97,2,2,1.99,2.06,2,2.03,2.1,2.06,1.91,1.92,1.97,2.06,2,2.06,2,2.01,1.95,2.01,1.99,1.93,2.03,2.01,1.97,1.91,1.93,1.95,1.97,1.99,1.99,1.93,1.91,2.03,1.99,2,1.95,1.93,2.03,1.99,2.19,2,1.95,1.95,1.95,2.03,1.97,2.01,1.93,2.06,2.06,2.06,1.97,1.97,1.99,1.92,1.92,2,2.06,2,2,2,2,1.97,2.03,1.97,2.01,2,2,2,2,2,2,1.91,1.93,1.95,1.95,2.06,2.06,2,1.93,2,1.99,1.97,2.06,1.96,1.99,2.07,1.95,2.04,2.04,1.97,2,1.92,2,2.03,1.97,2.06,2,1.92,1.95,1.95,1.97,2.1,2,2.03,2.03,1.95,1.91,2,1.97,1.95,1.95,2,1.91,1.92,1.97,2.01,2,2,1.99,1.99,1.99,1.97,1.96,1.91,2.03,2.03,2.03,1.83,2.11,2.01,2.03,2.06,1.97,1.99,2,1.99,1.95,1.95,2.07,1.99,2.06,1.96,1.93,1.93,2,2.03,2.01,1.97,1.97,2,1.97,1.97,2.03,1.99,2.01,2.1,1.99,2.1,1.97,1.97,2,1.97,2,1.97,1.97,1.93,2.1,1.99,2.03,1.96,2.03,1.97,2.06,2.03,2.01,2,1.93,2.03,2.07,1.96,2,1.95,2.03,2.07,2,2.2,2.2,2.01,2.03,2.2,2,1.95,2.06,1.96,1.96,2.06,3.01,20.26,2.02,0.04,173.16,0.04,15.09,14.44,36.72,0.41,0,31.69,10.9,888.84,509.65,62.45,59.17,22.75,0,6.37,89.3,7.71,2.88,20.04,2.71,87.52,4.28,0.55,0,0,1.83,3.12,23.97,236.83,13.74,44.43,5.82,3.59,9.01,55.9,25.92,52.79,52.45,21.88,20.63,0,14.79,2.35,35.36,12.43,0.6,1.6,19.58,8.31,0.24,20.83,3.46,0.05,1049.58,3.2,5.4,20.07,78.38,2.67,31.75,0,4.16,51.3,24.37,0,0,0.01,5.56,0.01,0.93,30.44,50.31,0,5.74,0,731.57,0,10.82,10.44,3.86,6.38,28.78,27.75,18.55,8.4,14.15,25.88,0.09,0,2.11,2.02,1.59,3.13,5.02,0.02,28.51,1.59,0.47,15,19.06,43.26,22.2,70.81,3.59,15.65,2.73,38.47,0,13.59,0.02,39.47,20.45,20.12,0.1,2.39,52.58,0.18,8.68,7.11,0.18,52.99,2.78,13.65,44.85,8.86,0.03,0.06,88.69,0.03,21.71,0.01,6.09,9.83,0,0,7.12,22.29,0,12.19,5.41,2.93,0.63,27.68,8.83,0.1,0.01,10.76,0,16.3,2.1,4.98,4.82,25.5,113.86,16.96,5.63,15.14,0,34.53,6.69,58.42,121.9,36.47,0,3.09,1.98,18.79,2.33,12.75,15.49,0.63,1.33,1.16,2.81,3.31,14.05,1.41,1.85,0,0,0
"46",1.91,1.95,2.03,1.97,1.97,1.97,1.97,2.04,1.95,1.95,2,2.01,1.93,1.95,2.03,1.97,1.97,2.07,1.92,1.95,2,2.03,2.03,2.03,1.97,1.92,2.04,1.97,1.99,1.92,2,2.01,2.03,1.93,1.97,2.01,1.96,1.99,1.95,1.92,1.99,2.01,2,2.06,2.01,2,2,2,1.95,2,1.97,1.93,1.95,1.92,1.97,1.97,1.93,2.04,1.96,2.01,1.97,2,2.06,2,1.95,1.91,1.99,2.01,1.93,1.91,1.96,2,2,2.17,1.93,1.93,1.95,1.93,2.01,2.01,2,2,1.95,1.95,1.99,1.95,2.06,2.01,2.03,2,2.01,2.07,2,2.01,1.95,1.93,2,2.01,1.95,1.91,1.95,1.91,1.95,2,1.97,2.07,1.95,1.91,1.97,1.91,1.91,1.91,1.95,2.01,2.03,2,2,1.97,1.97,2.01,1.95,1.97,2,1.95,1.97,1.95,1.95,1.91,1.97,2.1,2,2.03,2,1.97,1.97,1.95,1.99,1.93,1.97,2,2.01,2.03,1.97,1.99,1.93,2.04,2.03,1.99,1.99,1.99,1.99,1.95,1.93,1.97,2.03,1.97,2.07,2.03,1.17,1.17,1.97,1.97,1.95,1.97,1.93,1.93,1.93,1.97,2.03,2,2.19,2.06,1.93,1.93,2.06,1.97,1.91,1.91,1.92,2.01,2,1.91,2,2.01,1.99,1.99,2.01,1.96,1.99,1.99,1.95,2.06,2,1.93,2,2.03,2,1.99,2,2,1.95,1.96,2,2,2,2.06,2.01,1.99,1.93,1.95,1.92,2.1,1.92,1.95,1.99,1.93,1.93,1.93,1.97,1.93,1.97,1.97,1.93,2,2,1.97,2.01,2.1,1.97,2,2.04,2.03,2,1.95,1.97,2.03,2.03,1.74,1.91,2,2.01,2,2.13,2,1.97,1.95,1.96,1.95,1.93,1.97,2,1.97,2,2,1.92,2.03,2.16,1.96,1.95,1.96,1.95,2.1,2.1,1.95,1.95,1.95,1.95,2,1.96,1.97,1.95,1.96,1.97,1.97,1.97,2,2,1.99,2.06,2,2.03,2.1,2.06,1.91,1.92,1.97,2.06,2,2.06,2,2.01,1.95,2.01,1.99,1.93,2.03,2.01,1.97,1.91,1.93,1.95,1.97,1.99,1.99,1.93,1.91,2.03,1.99,2,1.95,1.93,2.03,1.99,2.19,2,1.95,1.95,1.95,2.03,1.97,2.01,1.93,2.06,2.06,2.06,1.97,1.97,1.99,1.92,1.92,2,2.06,2,2,2,2,1.97,2.03,1.97,2.01,2,2,2,2,2,2,1.91,1.93,1.95,1.95,2.06,2.06,2,1.93,2,1.99,1.97,2.06,1.96,1.99,2.07,1.95,2.04,2.04,1.97,2,1.92,2,2.03,1.97,2.06,2,1.92,1.95,1.95,1.97,2.1,2,2.03,2.03,1.95,1.91,2,1.97,1.95,1.95,2,1.91,1.92,1.97,2.01,2,2,1.99,1.99,1.99,1.97,1.96,1.91,2.03,2.03,2.03,1.83,2.11,2.01,2.03,2.06,1.97,1.99,2,1.99,1.95,1.95,2.07,1.99,2.06,1.96,1.93,1.93,2,2.03,2.01,1.97,1.97,2,1.97,1.97,2.03,1.99,2.01,2.1,1.99,2.1,1.97,1.97,2,1.97,2,1.97,1.97,1.93,2.1,1.99,2.03,1.96,2.03,1.97,2.06,2.03,2.01,2,1.93,2.03,2.07,1.96,2,1.95,2.03,2.07,2,2.2,2.2,2.01,2.03,2.2,2,1.95,2.06,1.96,1.96,2.06,3.01,20.26,2.02,0.04,173.16,0.04,15.09,14.44,36.72,0.41,0,31.69,10.9,888.84,509.65,62.45,59.17,22.75,0,6.37,89.3,7.71,2.88,20.04,2.71,87.52,4.28,0.55,0,0,1.83,3.12,23.97,236.83,13.74,44.43,5.82,3.59,9.01,55.9,25.92,52.79,52.45,21.88,20.63,0,14.79,2.35,35.36,12.43,0.6,1.6,19.58,8.31,0.24,20.83,3.46,0.05,1049.58,3.2,5.4,20.07,78.38,2.67,31.75,0,4.16,51.3,24.37,0,0,0.01,5.56,0.01,0.93,30.44,50.31,0,5.74,0,731.57,0,10.82,10.44,3.86,6.38,28.78,27.75,18.55,8.4,14.15,25.88,0.09,0,2.11,2.02,1.59,3.13,5.02,0.02,28.51,1.59,0.47,15,19.06,43.26,22.2,70.81,3.59,15.65,2.73,38.47,0,13.59,0.02,39.47,20.45,20.12,0.1,2.39,52.58,0.18,8.68,7.11,0.18,52.99,2.78,13.65,44.85,8.86,0.03,0.06,88.69,0.03,21.71,0.01,6.09,9.83,0,0,7.12,22.29,0,12.19,5.41,2.93,0.63,27.68,8.83,0.1,0.01,10.76,0,16.3,2.1,4.98,4.82,25.5,113.86,16.96,5.63,15.14,0,34.53,6.69,58.42,121.9,36.47,0,3.09,1.98,18.79,2.33,12.75,15.49,0.63,1.33,1.16,2.81,3.31,14.05,1.41,1.85,0,0,0
"47",1.91,1.95,2.03,1.97,1.97,1.97,1.97,2.04,1.95,1.95,2,2.01,1.93,1.95,2.03,1.97,1.97,2.07,1.92,1.95,2,2.03,2.03,2.03,1.97,1.92,2.04,1.97,1.99,1.92,2,2.01,2.03,1.93,1.97,2.01,1.96,1.99,1.95,1.92,1.99,2.01,2,2.06,2.01,2,2,2,1.95,2,1.97,1.93,1.95,1.92,1.97,1.97,1.93,2.04,1.96,2.01,1.97,2,2.06,2,1.95,1.91,1.99,2.01,1.93,1.91,1.96,2,2,2.17,1.93,1.93,1.95,1.93,2.01,2.01,2,2,1.95,1.95,1.99,1.95,2.06,2.01,2.03,2,2.01,2.07,2,2.01,1.95,1.93,2,2.01,1.95,1.91,1.95,1.91,1.95,2,1.97,2.07,1.95,1.91,1.97,1.91,1.91,1.91,1.95,2.01,2.03,2,2,1.97,1.97,2.01,1.95,1.97,2,1.95,1.97,1.95,1.95,1.91,1.97,2.1,2,2.03,2,1.97,1.97,1.95,1.99,1.93,1.97,2,2.01,2.03,1.97,1.99,1.93,2.04,2.03,1.99,1.99,1.99,1.99,1.95,1.93,1.97,2.03,1.97,2.07,2.03,1.17,1.17,1.97,1.97,1.95,1.97,1.93,1.93,1.93,1.97,2.03,2,2.19,2.06,1.93,1.93,2.06,1.97,1.91,1.91,1.92,2.01,2,1.91,2,2.01,1.99,1.99,2.01,1.96,1.99,1.99,1.95,2.06,2,1.93,2,2.03,2,1.99,2,2,1.95,1.96,2,2,2,2.06,2.01,1.99,1.93,1.95,1.92,2.1,1.92,1.95,1.99,1.93,1.93,1.93,1.97,1.93,1.97,1.97,1.93,2,2,1.97,2.01,2.1,1.97,2,2.04,2.03,2,1.95,1.97,2.03,2.03,1.74,1.91,2,2.01,2,2.13,2,1.97,1.95,1.96,1.95,1.93,1.97,2,1.97,2,2,1.92,2.03,2.16,1.96,1.95,1.96,1.95,2.1,2.1,1.95,1.95,1.95,1.95,2,1.96,1.97,1.95,1.96,1.97,1.97,1.97,2,2,1.99,2.06,2,2.03,2.1,2.06,1.91,1.92,1.97,2.06,2,2.06,2,2.01,1.95,2.01,1.99,1.93,2.03,2.01,1.97,1.91,1.93,1.95,1.97,1.99,1.99,1.93,1.91,2.03,1.99,2,1.95,1.93,2.03,1.99,2.19,2,1.95,1.95,1.95,2.03,1.97,2.01,1.93,2.06,2.06,2.06,1.97,1.97,1.99,1.92,1.92,2,2.06,2,2,2,2,1.97,2.03,1.97,2.01,2,2,2,2,2,2,1.91,1.93,1.95,1.95,2.06,2.06,2,1.93,2,1.99,1.97,2.06,1.96,1.99,2.07,1.95,2.04,2.04,1.97,2,1.92,2,2.03,1.97,2.06,2,1.92,1.95,1.95,1.97,2.1,2,2.03,2.03,1.95,1.91,2,1.97,1.95,1.95,2,1.91,1.92,1.97,2.01,2,2,1.99,1.99,1.99,1.97,1.96,1.91,2.03,2.03,2.03,1.83,2.11,2.01,2.03,2.06,1.97,1.99,2,1.99,1.95,1.95,2.07,1.99,2.06,1.96,1.93,1.93,2,2.03,2.01,1.97,1.97,2,1.97,1.97,2.03,1.99,2.01,2.1,1.99,2.1,1.97,1.97,2,1.97,2,1.97,1.97,1.93,2.1,1.99,2.03,1.96,2.03,1.97,2.06,2.03,2.01,2,1.93,2.03,2.07,1.96,2,1.95,2.03,2.07,2,2.2,2.2,2.01,2.03,2.2,2,1.95,2.06,1.96,1.96,2.06,3.01,20.26,2.02,0.04,173.16,0.04,15.09,14.44,36.72,0.41,0,31.69,10.9,888.84,509.65,62.45,59.17,22.75,0,6.37,89.3,7.71,2.88,20.04,2.71,87.52,4.28,0.55,0,0,1.83,3.12,23.97,236.83,13.74,44.43,5.82,3.59,9.01,55.9,25.92,52.79,52.45,21.88,20.63,0,14.79,2.35,35.36,12.43,0.6,1.6,19.58,8.31,0.24,20.83,3.46,0.05,1049.58,3.2,5.4,20.07,78.38,2.67,31.75,0,4.16,51.3,24.37,0,0,0.01,5.56,0.01,0.93,30.44,50.31,0,5.74,0,731.57,0,10.82,10.44,3.86,6.38,28.78,27.75,18.55,8.4,14.15,25.88,0.09,0,2.11,2.02,1.59,3.13,5.02,0.02,28.51,1.59,0.47,15,19.06,43.26,22.2,70.81,3.59,15.65,2.73,38.47,0,13.59,0.02,39.47,20.45,20.12,0.1,2.39,52.58,0.18,8.68,7.11,0.18,52.99,2.78,13.65,44.85,8.86,0.03,0.06,88.69,0.03,21.71,0.01,6.09,9.83,0,0,7.12,22.29,0,12.19,5.41,2.93,0.63,27.68,8.83,0.1,0.01,10.76,0,16.3,2.1,4.98,4.82,25.5,113.86,16.96,5.63,15.14,0,34.53,6.69,58.42,121.9,36.47,0,3.09,1.98,18.79,2.33,12.75,15.49,0.63,1.33,1.16,2.81,3.31,14.05,1.41,1.85,0,0,0
