"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8","feat9","feat10","feat11","feat12","feat13","feat14","feat15","feat16","feat17"
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
-0.884616315365,-0.889156997204,0.892090380192,-0.774022161961,0.991523146629,0.778028547764,0.877275705338,-0.816825628281,0.930108368397,-0.86310762167,-0.843828082085,-0.991539955139,-0.925411522388,0.830092847347,-0.7852024436,0.80458009243,0.918133378029
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
0.875284850597,-0.932714641094,0.907679796219,-0.898550033569,0.981054127216,-0.90781390667,0.882936477661,-0.845181286335,0.799558281898,-0.796663880348,0.961803793907,-0.923760533333,0.87785500288,-0.897461414337,0.835638582706,-0.882083833218,0.935972213745
