"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8","feat9","feat10","feat11","feat12","feat13","feat14","feat15","feat16","feat17","feat18","feat19","feat20","feat21","feat22","feat23","feat24","feat25","feat26","feat27","feat28","feat29","feat30","feat31","feat32","feat33","feat34"
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
-0.702391624451,0.667464375496,-0.990446686745,0.705606520176,-0.997080266476,-0.441215127707,0.982166945934,0.977771580219,-0.336418390274,-0.995561540127,0.95717215538,-0.563049256802,-0.20870693028,0.558426260948,-0.611254096031,0.875955939293,-0.284924864769,-0.504321157932,-0.76968818903,-0.802506864071,-0.708487331867,-0.531211018562,0.672537624836,0.729766607285,-0.988019108772,0.53219139576,0.396489799023,0.134900867939,-0.0715114250779,-0.979579806328,-0.603106737137,-0.85076379776,0.517661452293,0.620858430862
