"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8","feat9","feat10","feat11","feat12","feat13","feat14","feat15","feat16","feat17","feat18","feat19"
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
0.567960619926,0.546562790871,0.720532417297,0.818041920662,-0.617604136467,0.234270766377,0.687299966812,0.646048903465,-0.269084304571,0.559588193893,0.808098137379,-0.958726227283,-0.937395215034,0.854370951653,-0.509973883629,-0.878135859966,0.473841756582,-0.699251294136,0.438367158175
