"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8","feat9","feat10"
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
-0.930720448494,0.095130763948,0.817219793797,-0.89159154892,0.74955779314,-0.876090407372,-0.265135109425,-0.560445249081,0.83910369873,-0.682486355305
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
0.538489818573,-0.845844566822,-0.644484996796,0.382545173168,-0.868037939072,-0.413056850433,0.337246119976,-0.790859282017,0.501402020454,-0.209556013346
