"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8"
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
-0.893667459488,0.756131947041,-0.627460837364,-0.587326526642,0.815668106079,-0.999852001667,-0.733684301376,0.299270659685
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
0.875433325768,0.922634363174,0.849408388138,0.863985955715,0.897166550159,-0.92781329155,0.902040064335,-0.846370697021
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
-0.313380777836,-0.684849202633,0.550852417946,-0.87640696764,0.816888689995,-0.999903261662,-0.703266739845,0.445009976625
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
0.589033484459,-0.616520762444,-0.768112361431,-0.803624272346,0.86441552639,-0.999754846096,-0.657062530518,0.811895608902
-0.798110663891,0.240395963192,-0.688026309013,-0.795250654221,-0.749491155148,-0.998257696629,0.174703136086,0.280774325132
-0.798110663891,0.240395963192,-0.688026309013,-0.795250654221,-0.749491155148,-0.998257696629,0.174703136086,0.280774325132
-0.798110663891,0.240395963192,-0.688026309013,-0.795250654221,-0.749491155148,-0.998257696629,0.174703136086,0.280774325132
-0.798110663891,0.240395963192,-0.688026309013,-0.795250654221,-0.749491155148,-0.998257696629,0.174703136086,0.280774325132
-0.798110663891,0.240395963192,-0.688026309013,-0.795250654221,-0.749491155148,-0.998257696629,0.174703136086,0.280774325132
-0.798110663891,0.240395963192,-0.688026309013,-0.795250654221,-0.749491155148,-0.998257696629,0.174703136086,0.280774325132
-0.798110663891,0.240395963192,-0.688026309013,-0.795250654221,-0.749491155148,-0.998257696629,0.174703136086,0.280774325132
-0.798110663891,0.240395963192,-0.688026309013,-0.795250654221,-0.749491155148,-0.998257696629,0.174703136086,0.280774325132
