"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8","feat9","feat10","feat11","feat12","feat13","feat14","feat15","feat16"
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.871809244156,-0.950725376606,0.998889088631,0.88613820076,0.876338660717,0.962400913239,-0.92763864994,-0.936564207077,-0.975983023643,-0.996658027172,0.947965025902,0.872459292412,-0.947395920753,-0.846860229969,-0.874654054642,0.899531781673
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
0.833584427834,0.906848371029,0.983272731304,0.838201999664,-0.778383910656,0.882434844971,-0.909617304802,-0.929454743862,0.796015799046,-0.941286981106,0.87728703022,0.835915923119,0.811262249947,0.92089676857,-0.901399612427,-0.839139759541
