"feat1","feat2","feat3","feat4","feat5","feat6"
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
-0.412810564041,0.570993304253,0.588730573654,0.891694664955,-0.9184653759,-0.81293118
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
0.271644383669,0.54128408432,0.697062909603,0.449065893888,0.187495052814,0.528340578079
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.598668217659,-0.0319441184402,0.675600886345,-0.617264509201,-0.667913556099,0.059776481241
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.847384333611,-0.401693433523,0.579569578171,0.74418592453,-0.445467889309,-0.929248034954
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.464255839586,-0.609578251839,-0.584212064743,0.854423999786,0.527797937393,0.453605860472
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
-0.664549589157,0.763242125511,-0.823356747627,0.889203190804,0.285670846701,0.745120167732
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.887284994125,-0.586806356907,-0.821804106236,0.7034252882,-0.531274497509,0.615381240845
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.735924124718,-0.72417807579,-0.417178034782,0.764790117741,-0.814838886261,-0.502973675728
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.727847456932,0.627905726433,-0.232413902879,-0.369055658579,0.125439986587,-0.188975229859
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
0.567499399185,-0.0786168649793,-0.745455086231,-0.457905292511,-0.289139389992,-0.789360105991
